HOME_COUNTY_FIPS,STOP_DATE,STOP_COUNTY_FIPS,VISIT_CT,visit_ct_P8,visit_ct_P5,visit_ct_P3,visit_ct_P1,visit_ct_P05,visit_ct_P01,visit_ct_P005
06029,2019-03-03 00:00:00.000,48085,1,3,3,4,10,8,0,70
06029,2019-03-03 00:00:00.000,48141,1,0,3,3,0,0,131,0
06029,2019-03-03 00:00:00.000,48227,2,4,3,4,9,41,402,0
06029,2019-03-04 00:00:00.000,06019,3,4,8,0,24,74,31,0
06029,2019-03-04 00:00:00.000,06029,326,391,418,557,1485,2279,12914,19717
06029,2019-03-04 00:00:00.000,06037,31,45,41,44,160,193,1448,3906
06029,2019-03-04 00:00:00.000,06039,3,3,0,1,5,28,68,13
06029,2019-03-04 00:00:00.000,06059,5,5,7,8,57,37,15,72
06029,2019-03-04 00:00:00.000,06071,1,0,0,0,0,19,10,0
06029,2019-03-04 00:00:00.000,06107,1,3,5,0,7,0,8,175
06029,2019-03-04 00:00:00.000,12095,1,0,4,1,0,22,101,0
06029,2019-03-04 00:00:00.000,17031,3,3,3,3,13,0,5,132
06029,2019-03-04 00:00:00.000,32003,9,17,11,26,49,122,490,1195
06029,2019-03-04 00:00:00.000,48029,1,0,1,1,0,0,4,437
06029,2019-03-04 00:00:00.000,48085,4,1,10,3,28,27,112,615
06029,2019-03-04 00:00:00.000,48113,1,5,0,0,0,5,345,390
06029,2019-03-04 00:00:00.000,48227,1,0,1,2,3,2,0,0
06029,2019-03-04 00:00:00.000,48283,1,1,0,0,22,0,0,239
06029,2019-03-04 00:00:00.000,48479,1,0,1,5,6,0,253,1398
06029,2019-03-05 00:00:00.000,04003,2,2,6,11,37,69,125,0
06029,2019-03-05 00:00:00.000,06019,3,3,2,3,1,4,4,486
06029,2019-03-05 00:00:00.000,06029,330,364,440,543,1157,2552,10487,20310
06029,2019-03-05 00:00:00.000,06037,20,22,25,18,102,52,762,1422
06029,2019-03-05 00:00:00.000,06059,1,0,0,3,1,16,160,379
06029,2019-03-05 00:00:00.000,06065,1,0,6,6,6,6,3,0
06029,2019-03-05 00:00:00.000,06071,2,0,1,1,13,38,232,235
06029,2019-03-05 00:00:00.000,06107,1,1,2,6,0,0,48,394
06029,2019-03-05 00:00:00.000,06111,1,1,0,2,0,7,130,0
06029,2019-03-05 00:00:00.000,12095,2,3,3,3,23,0,0,0
06029,2019-03-05 00:00:00.000,18089,2,0,1,0,23,6,0,20
06029,2019-03-05 00:00:00.000,32003,12,12,14,25,49,30,166,908
06029,2019-03-05 00:00:00.000,35029,1,3,0,7,21,0,0,0
06029,2019-03-05 00:00:00.000,48229,1,0,0,0,0,0,0,0
06029,2019-03-05 00:00:00.000,48479,2,1,0,7,19,16,29,217
06029,2019-03-06 00:00:00.000,06019,2,2,0,5,0,22,0,0
06029,2019-03-06 00:00:00.000,06029,326,383,520,563,1334,2556,10034,21421
06029,2019-03-06 00:00:00.000,06037,16,22,38,17,46,147,460,860
06029,2019-03-06 00:00:00.000,06059,8,9,5,16,21,40,61,239
06029,2019-03-06 00:00:00.000,06085,2,1,11,5,0,0,40,303
06029,2019-03-06 00:00:00.000,06111,2,2,13,0,5,0,0,0
06029,2019-03-06 00:00:00.000,12095,5,7,5,6,11,24,42,28
06029,2019-03-06 00:00:00.000,32003,4,11,5,15,33,26,214,673
06029,2019-03-06 00:00:00.000,48005,2,2,3,8,9,39,166,0
06029,2019-03-07 00:00:00.000,06013,1,0,0,2,0,3,34,116
06029,2019-03-07 00:00:00.000,06029,320,370,495,512,1287,2620,12722,24453
06029,2019-03-07 00:00:00.000,06037,21,23,18,31,35,183,1469,2574
06029,2019-03-07 00:00:00.000,06047,1,1,0,3,0,53,16,33
06029,2019-03-07 00:00:00.000,06059,5,5,4,5,17,0,120,173
06029,2019-03-07 00:00:00.000,06085,1,4,1,0,0,5,5,140
06029,2019-03-07 00:00:00.000,06093,1,0,0,1,0,0,0,0
06029,2019-03-07 00:00:00.000,06107,1,0,1,4,5,93,149,124
06029,2019-03-07 00:00:00.000,06111,5,4,17,8,27,9,814,332
06029,2019-03-07 00:00:00.000,12095,1,3,2,0,0,1,73,120
06029,2019-03-07 00:00:00.000,32003,1,0,2,0,9,0,19,119
06029,2019-03-07 00:00:00.000,41029,4,3,9,18,27,55,377,28
06029,2019-03-07 00:00:00.000,41049,1,1,0,0,1,0,158,157
06029,2019-03-07 00:00:00.000,48405,1,0,0,0,15,0,0,133
06029,2019-03-07 00:00:00.000,48419,1,0,2,0,6,8,4,294
06029,2019-03-08 00:00:00.000,06011,1,0,11,0,9,0,511,0
06029,2019-03-08 00:00:00.000,06021,1,0,0,0,3,0,148,0
06029,2019-03-08 00:00:00.000,06029,384,482,537,749,1243,2931,10163,27737
06029,2019-03-08 00:00:00.000,06037,24,20,45,24,49,68,1242,1535
06029,2019-03-08 00:00:00.000,06039,2,1,1,2,0,0,0,7
06029,2019-03-08 00:00:00.000,06059,2,0,3,11,9,31,127,990
06029,2019-03-08 00:00:00.000,06073,9,14,8,6,29,30,161,140
06029,2019-03-08 00:00:00.000,06079,1,3,0,3,0,27,0,0
06029,2019-03-08 00:00:00.000,06107,3,5,6,9,31,68,0,0
06029,2019-03-08 00:00:00.000,06111,5,3,4,5,11,28,248,103
06029,2019-03-08 00:00:00.000,18089,1,1,0,14,38,0,22,167
06029,2019-03-08 00:00:00.000,29077,1,1,2,9,35,0,0,0
06029,2019-03-08 00:00:00.000,30089,1,0,1,2,0,50,0,0
06029,2019-03-08 00:00:00.000,32003,5,6,4,3,8,46,266,1119
06029,2019-03-08 00:00:00.000,41019,1,1,1,1,5,0,2,410
06029,2019-03-08 00:00:00.000,41029,4,3,7,12,30,19,292,941
06029,2019-03-08 00:00:00.000,41033,2,5,17,0,14,38,42,34
06029,2019-03-09 00:00:00.000,06011,1,0,4,6,25,0,0,0
06029,2019-03-09 00:00:00.000,06019,1,1,0,0,5,0,109,0
06029,2019-03-09 00:00:00.000,06029,243,298,315,439,991,2104,12305,24717
06029,2019-03-09 00:00:00.000,06037,40,46,65,70,160,324,1759,826
06029,2019-03-09 00:00:00.000,06039,1,0,1,0,0,2,14,0
06029,2019-03-09 00:00:00.000,06059,5,7,11,2,18,43,414,103
06029,2019-03-09 00:00:00.000,06067,2,1,1,6,0,8,1,239
06029,2019-03-09 00:00:00.000,06073,8,7,5,12,35,14,392,217
06029,2019-03-09 00:00:00.000,06079,4,2,1,5,0,0,0,359
06029,2019-03-09 00:00:00.000,06103,1,0,5,0,4,14,47,34
06029,2019-03-09 00:00:00.000,06107,4,2,2,2,10,8,30,33
06029,2019-03-09 00:00:00.000,06111,4,6,5,1,5,8,257,227
06029,2019-03-09 00:00:00.000,22085,1,0,0,1,21,0,41,0
06029,2019-03-09 00:00:00.000,32003,6,2,10,15,29,30,311,220
06029,2019-03-10 00:00:00.000,06013,2,5,5,10,0,0,116,42
06029,2019-03-10 00:00:00.000,06019,4,3,1,33,7,32,292,203
06029,2019-03-10 00:00:00.000,06029,218,291,307,351,780,2378,8088,19389
06029,2019-03-10 00:00:00.000,06031,1,3,2,0,0,18,0,0
06029,2019-03-10 00:00:00.000,06037,20,25,34,52,73,105,760,1343
06029,2019-03-10 00:00:00.000,06059,14,12,30,20,79,159,48,394
06029,2019-03-10 00:00:00.000,06073,11,11,14,22,33,36,50,917
06029,2019-03-10 00:00:00.000,06079,4,4,4,7,1,7,78,1299
06029,2019-03-10 00:00:00.000,06095,1,1,0,0,0,6,0,267
06029,2019-03-10 00:00:00.000,06099,1,4,1,1,0,2,94,0
06029,2019-03-10 00:00:00.000,06107,1,2,2,7,0,0,0,0
06029,2019-03-10 00:00:00.000,06111,2,4,1,14,7,10,221,259
06029,2019-03-10 00:00:00.000,18097,7,6,5,6,9,52,0,105
06029,2019-03-10 00:00:00.000,29077,1,1,1,1,14,8,0,11
06029,2019-03-10 00:00:00.000,32003,9,10,12,13,16,90,297,545
06029,2019-03-10 00:00:00.000,49049,1,1,0,5,0,0,45,14
06029,2019-03-11 00:00:00.000,01089,2,1,4,5,16,31,202,77
06029,2019-03-11 00:00:00.000,06019,1,1,0,2,0,0,71,148
06029,2019-03-11 00:00:00.000,06029,313,380,419,526,1324,2585,13311,23699
06029,2019-03-11 00:00:00.000,06037,30,43,37,44,101,105,389,779
06029,2019-03-11 00:00:00.000,06047,1,2,1,2,0,0,0,0
06029,2019-03-11 00:00:00.000,06059,6,6,18,10,11,19,424,402
06029,2019-03-11 00:00:00.000,06073,7,8,4,9,26,14,0,829
06029,2019-03-11 00:00:00.000,06081,4,5,7,12,11,28,78,324
06029,2019-03-11 00:00:00.000,06111,2,0,7,1,5,44,0,498
06029,2019-03-11 00:00:00.000,22081,1,3,0,10,13,0,143,0
06029,2019-03-11 00:00:00.000,29145,2,5,3,3,33,0,203,0
06029,2019-03-11 00:00:00.000,32003,3,3,2,7,4,0,0,0
06029,2019-03-11 00:00:00.000,35031,1,3,1,18,30,0,111,82
06029,2019-03-11 00:00:00.000,48085,4,3,5,4,89,37,291,0
06029,2019-03-11 00:00:00.000,48113,1,0,0,1,15,0,15,357
06029,2019-03-11 00:00:00.000,48479,1,0,4,0,0,73,0,48
06029,2019-03-12 00:00:00.000,01089,5,5,7,7,7,0,19,15
06029,2019-03-12 00:00:00.000,06019,3,2,5,2,23,3,85,324
06029,2019-03-12 00:00:00.000,06029,303,360,469,515,1267,2276,12202,21868
06029,2019-03-12 00:00:00.000,06037,22,20,24,32,135,182,1450,3129
06029,2019-03-12 00:00:00.000,06047,3,0,1,3,25,0,250,56
06029,2019-03-12 00:00:00.000,06081,5,9,4,15,8,5,221,290
06029,2019-03-12 00:00:00.000,06107,2,1,2,4,6,64,189,673
06029,2019-03-12 00:00:00.000,06111,3,2,6,3,14,23,234,187
06029,2019-03-12 00:00:00.000,35031,4,4,7,3,17,9,0,0
06029,2019-03-12 00:00:00.000,48005,3,4,5,0,3,55,232,457
06029,2019-03-12 00:00:00.000,48085,6,7,7,15,6,8,290,487
06029,2019-03-13 00:00:00.000,01089,5,5,7,6,3,90,124,15
06029,2019-03-13 00:00:00.000,06019,3,19,3,8,6,25,322,451
06029,2019-03-13 00:00:00.000,06027,7,11,7,5,1,59,30,734
06029,2019-03-13 00:00:00.000,06029,345,363,465,639,1213,2872,9625,29042
06029,2019-03-13 00:00:00.000,06037,15,16,12,18,58,124,448,870
06029,2019-03-13 00:00:00.000,06059,4,6,8,3,5,31,27,324
06029,2019-03-13 00:00:00.000,06079,3,1,5,6,8,14,149,0
06029,2019-03-13 00:00:00.000,06081,4,1,4,13,2,0,0,0
06029,2019-03-13 00:00:00.000,06111,2,2,4,3,27,51,0,0
06029,2019-03-13 00:00:00.000,29077,1,0,2,6,0,83,309,148
06029,2019-03-13 00:00:00.000,32023,1,0,6,0,0,0,0,18
06029,2019-03-13 00:00:00.000,48113,1,0,5,0,19,27,0,72
06029,2019-03-14 00:00:00.000,01089,1,2,0,0,0,0,0,29
06029,2019-03-14 00:00:00.000,06027,7,7,7,7,26,5,0,0
06029,2019-03-14 00:00:00.000,06029,319,358,424,563,1155,2779,11071,23272
06029,2019-03-14 00:00:00.000,06037,27,37,14,68,225,243,1481,1932
06029,2019-03-14 00:00:00.000,06059,12,15,15,24,6,26,243,682
06029,2019-03-14 00:00:00.000,06079,1,2,0,0,16,0,83,130
06029,2019-03-14 00:00:00.000,06081,6,4,6,15,0,17,145,179
06029,2019-03-14 00:00:00.000,06083,6,4,3,3,10,63,0,412
06029,2019-03-14 00:00:00.000,32003,2,2,3,0,0,34,233,671
06029,2019-03-14 00:00:00.000,48005,2,2,3,2,34,72,167,0
06029,2019-03-14 00:00:00.000,48439,3,2,1,8,0,0,2,406
06029,2019-03-15 00:00:00.000,06019,3,3,6,17,4,0,0,430
06029,2019-03-15 00:00:00.000,06027,5,5,2,7,20,13,0,0
06029,2019-03-15 00:00:00.000,06029,394,428,590,751,1605,2871,15115,28031
06029,2019-03-15 00:00:00.000,06031,2,3,3,4,1,12,169,0
06029,2019-03-15 00:00:00.000,06037,9,22,10,20,46,48,443,968
06029,2019-03-15 00:00:00.000,06039,1,1,1,0,0,40,24,348
06029,2019-03-15 00:00:00.000,06051,1,1,0,1,3,5,12,67
06029,2019-03-15 00:00:00.000,06059,1,1,0,5,6,0,5,130
06029,2019-03-15 00:00:00.000,06071,1,0,0,1,5,0,99,76
06029,2019-03-15 00:00:00.000,06107,1,0,0,0,0,18,0,0
06029,2019-03-15 00:00:00.000,06111,2,2,0,0,6,25,392,324
06029,2019-03-15 00:00:00.000,32003,9,14,17,20,16,19,573,602
06029,2019-03-15 00:00:00.000,48201,1,1,0,7,13,0,71,11
06029,2019-03-16 00:00:00.000,04015,1,4,3,0,0,0,0,42
06029,2019-03-16 00:00:00.000,06019,3,4,4,8,12,0,344,306
06029,2019-03-16 00:00:00.000,06027,6,6,5,9,12,35,144,226
06029,2019-03-16 00:00:00.000,06029,324,378,454,534,1281,2573,10891,23691
06029,2019-03-16 00:00:00.000,06037,38,40,42,57,143,148,1017,1363
06029,2019-03-16 00:00:00.000,06051,4,2,9,4,4,5,215,383
06029,2019-03-16 00:00:00.000,06059,6,9,10,5,13,5,13,449
06029,2019-03-16 00:00:00.000,06071,3,3,0,5,14,70,0,332
06029,2019-03-16 00:00:00.000,06073,3,1,6,10,1,18,24,375
06029,2019-03-16 00:00:00.000,06107,6,5,1,16,36,115,48,254
06029,2019-03-16 00:00:00.000,06111,2,1,6,2,1,0,0,0
06029,2019-03-16 00:00:00.000,32003,21,25,25,60,101,54,466,1398
06029,2019-03-16 00:00:00.000,38089,3,5,3,4,2,9,171,0
06029,2019-03-16 00:00:00.000,56005,1,0,0,1,9,0,0,67
06029,2019-03-16 00:00:00.000,56025,1,0,2,2,0,0,56,0
06029,2019-03-16 00:00:00.000,56037,1,0,1,0,1,0,0,0
06029,2019-03-17 00:00:00.000,06019,1,0,3,0,0,0,0,50
06029,2019-03-17 00:00:00.000,06027,6,5,13,2,44,8,16,827
06029,2019-03-17 00:00:00.000,06029,289,359,408,516,1386,2605,10591,21448
06029,2019-03-17 00:00:00.000,06037,27,47,39,42,170,162,954,2224
06029,2019-03-17 00:00:00.000,06051,1,1,3,3,0,0,0,189
06029,2019-03-17 00:00:00.000,06059,16,16,13,17,55,25,87,341
06029,2019-03-17 00:00:00.000,06071,6,3,5,18,7,23,173,225
06029,2019-03-17 00:00:00.000,06073,4,4,5,33,53,17,0,10
06029,2019-03-17 00:00:00.000,06083,2,1,2,2,0,4,88,5
06029,2019-03-17 00:00:00.000,06107,1,2,0,2,0,6,0,8
06029,2019-03-17 00:00:00.000,06111,2,7,0,3,1,47,0,331
06029,2019-03-17 00:00:00.000,29145,1,0,0,6,5,20,25,0
06029,2019-03-17 00:00:00.000,32003,6,9,6,9,17,12,329,161
06029,2019-03-17 00:00:00.000,35001,1,1,3,1,0,5,26,129
06029,2019-03-17 00:00:00.000,38089,3,5,5,11,8,14,8,398
06029,2019-03-17 00:00:00.000,48359,1,1,4,6,2,0,481,9
06029,2019-03-18 00:00:00.000,06027,2,2,1,6,9,0,64,172
06029,2019-03-18 00:00:00.000,06029,324,383,420,566,1231,2193,12767,20177
06029,2019-03-18 00:00:00.000,06037,14,17,8,12,67,77,517,564
06029,2019-03-18 00:00:00.000,06047,1,0,1,2,14,2,0,0
06029,2019-03-18 00:00:00.000,06053,5,4,2,7,0,11,334,65
06029,2019-03-18 00:00:00.000,06071,2,4,7,4,2,0,121,107
06029,2019-03-18 00:00:00.000,18063,1,5,0,4,0,16,0,27
06029,2019-03-18 00:00:00.000,29059,1,5,0,5,16,0,1,0
06029,2019-03-18 00:00:00.000,29145,2,0,6,2,0,0,0,0
06029,2019-03-18 00:00:00.000,32003,5,8,11,12,40,21,0,591
06029,2019-03-18 00:00:00.000,39047,2,3,0,1,0,25,14,0
06029,2019-03-18 00:00:00.000,56041,1,5,2,6,12,4,101,0
06029,2019-03-19 00:00:00.000,04013,2,1,2,4,0,34,334,0
06029,2019-03-19 00:00:00.000,06029,348,363,428,660,1571,2438,11902,21836
06029,2019-03-19 00:00:00.000,06037,34,34,36,42,113,163,408,1630
06029,2019-03-19 00:00:00.000,06047,1,3,8,0,0,0,72,0
06029,2019-03-19 00:00:00.000,06053,5,6,2,10,33,112,0,169
06029,2019-03-19 00:00:00.000,06061,6,3,9,0,14,32,26,226
06029,2019-03-19 00:00:00.000,06067,3,5,6,0,5,32,340,821
06029,2019-03-19 00:00:00.000,06077,1,0,0,1,0,6,0,20
06029,2019-03-19 00:00:00.000,06079,3,3,0,2,5,9,79,60
06029,2019-03-19 00:00:00.000,06095,4,5,5,5,20,68,196,1
06029,2019-03-19 00:00:00.000,17031,1,4,0,3,4,10,0,0
06029,2019-03-19 00:00:00.000,18063,3,0,3,2,0,0,36,16
06029,2019-03-19 00:00:00.000,18097,2,4,2,0,0,105,227,0
06029,2019-03-19 00:00:00.000,32003,6,8,12,8,12,25,174,514
06029,2019-03-19 00:00:00.000,39047,1,2,0,2,9,17,158,0
06029,2019-03-20 00:00:00.000,04013,4,4,2,6,92,33,307,270
06029,2019-03-20 00:00:00.000,06029,353,408,512,691,1516,2434,12334,21663
06029,2019-03-20 00:00:00.000,06037,13,23,21,19,89,84,468,1767
06029,2019-03-20 00:00:00.000,06047,2,3,7,17,17,0,0,0
06029,2019-03-20 00:00:00.000,06053,7,9,20,8,36,60,188,997
06029,2019-03-20 00:00:00.000,06059,7,5,6,11,0,40,374,479
06029,2019-03-20 00:00:00.000,06061,2,2,0,13,0,0,206,0
06029,2019-03-20 00:00:00.000,06071,2,4,3,4,0,54,102,0
06029,2019-03-20 00:00:00.000,06073,3,5,4,4,1,0,34,271
06029,2019-03-20 00:00:00.000,06087,2,2,2,0,0,11,173,0
06029,2019-03-20 00:00:00.000,06095,4,9,13,1,4,27,89,617
06029,2019-03-20 00:00:00.000,06111,9,13,6,12,13,48,296,569
06029,2019-03-20 00:00:00.000,18063,1,1,4,0,0,0,163,0
06029,2019-03-20 00:00:00.000,32003,1,1,0,4,2,0,0,238
06029,2019-03-20 00:00:00.000,48375,1,2,2,1,0,0,0,0
06029,2019-03-21 00:00:00.000,06001,2,2,3,0,19,0,0,0
06029,2019-03-21 00:00:00.000,06019,3,5,8,3,11,75,0,0
06029,2019-03-21 00:00:00.000,06029,361,430,499,516,1198,2825,13788,22252
06029,2019-03-21 00:00:00.000,06037,21,40,20,34,106,163,722,2471
06029,2019-03-21 00:00:00.000,06053,3,2,2,6,0,33,17,398
06029,2019-03-21 00:00:00.000,06059,9,6,44,13,84,48,358,692
06029,2019-03-21 00:00:00.000,06061,9,15,12,12,55,54,164,804
06029,2019-03-21 00:00:00.000,06067,4,3,2,16,1,5,19,0
06029,2019-03-21 00:00:00.000,06073,4,5,1,8,16,57,59,888
06029,2019-03-21 00:00:00.000,06079,3,2,3,5,11,0,0,820
06029,2019-03-21 00:00:00.000,06081,1,0,0,0,8,0,0,233
06029,2019-03-21 00:00:00.000,06085,1,1,2,3,0,4,44,92
06029,2019-03-21 00:00:00.000,06095,4,2,1,16,16,17,418,161
06029,2019-03-21 00:00:00.000,06099,4,7,3,2,16,101,143,66
06029,2019-03-21 00:00:00.000,32003,2,2,8,0,0,31,0,59
06029,2019-03-21 00:00:00.000,35023,1,0,3,1,9,11,0,33
06029,2019-03-21 00:00:00.000,48201,1,0,1,1,0,0,206,0
06029,2019-03-21 00:00:00.000,48371,1,1,0,0,14,2,0,352
06029,2019-03-22 00:00:00.000,04013,1,0,4,0,0,0,6,0
06029,2019-03-22 00:00:00.000,06001,1,4,0,0,0,0,0,0
06029,2019-03-22 00:00:00.000,06019,2,2,3,5,3,0,55,69
06029,2019-03-22 00:00:00.000,06029,349,381,463,619,1409,2827,12204,24781
06029,2019-03-22 00:00:00.000,06037,36,33,49,54,116,294,857,2170
06029,2019-03-22 00:00:00.000,06053,3,3,6,2,23,19,130,204
06029,2019-03-22 00:00:00.000,06059,7,10,7,34,42,30,10,0
06029,2019-03-22 00:00:00.000,06061,6,7,3,3,10,13,399,0
06029,2019-03-22 00:00:00.000,06067,5,4,6,2,2,42,41,0
06029,2019-03-22 00:00:00.000,06073,4,6,7,12,5,72,280,194
06029,2019-03-22 00:00:00.000,06077,1,1,1,0,3,46,0,0
06029,2019-03-22 00:00:00.000,06079,1,1,1,0,21,17,0,27
06029,2019-03-22 00:00:00.000,06081,1,1,0,0,0,41,36,0
06029,2019-03-22 00:00:00.000,06083,1,0,1,2,0,11,0,0
06029,2019-03-22 00:00:00.000,06085,3,1,4,7,0,10,122,1131
06029,2019-03-22 00:00:00.000,06095,5,7,9,0,6,84,167,310
06029,2019-03-22 00:00:00.000,06099,6,5,6,22,20,5,177,677
06029,2019-03-22 00:00:00.000,06111,1,1,1,1,29,2,29,462
06029,2019-03-22 00:00:00.000,29077,1,0,0,0,0,0,0,486
06029,2019-03-22 00:00:00.000,48135,1,2,1,0,0,0,0,0
06029,2019-03-22 00:00:00.000,48201,1,4,1,3,31,4,0,243
06029,2019-03-23 00:00:00.000,04005,1,4,0,4,0,52,0,0
06029,2019-03-23 00:00:00.000,04013,2,2,3,0,21,1,4,0
06029,2019-03-23 00:00:00.000,04015,1,1,2,2,0,0,0,122
06029,2019-03-23 00:00:00.000,06001,1,1,5,6,0,12,102,0
06029,2019-03-23 00:00:00.000,06019,5,11,5,8,28,29,42,0
06029,2019-03-23 00:00:00.000,06029,283,341,388,518,1460,2915,11905,23366
06029,2019-03-23 00:00:00.000,06037,44,50,60,67,207,164,859,2005
06029,2019-03-23 00:00:00.000,06053,3,4,6,11,11,70,113,214
06029,2019-03-23 00:00:00.000,06059,19,16,15,42,73,19,401,4
06029,2019-03-23 00:00:00.000,06061,5,5,9,5,49,0,268,15
06029,2019-03-23 00:00:00.000,06065,2,3,6,30,8,166,20,70
06029,2019-03-23 00:00:00.000,06067,5,5,9,7,14,34,101,0
06029,2019-03-23 00:00:00.000,06071,1,1,0,6,0,0,83,0
06029,2019-03-23 00:00:00.000,06073,3,7,5,4,8,0,95,26
06029,2019-03-23 00:00:00.000,06075,2,1,0,5,1,25,30,329
06029,2019-03-23 00:00:00.000,06083,1,0,0,0,20,0,200,107
06029,2019-03-23 00:00:00.000,06085,5,4,0,6,0,19,0,2
06029,2019-03-23 00:00:00.000,06107,2,5,6,7,6,20,29,0
06029,2019-03-23 00:00:00.000,06111,4,2,4,3,14,13,0,0
06029,2019-03-23 00:00:00.000,08005,1,2,2,1,6,0,518,9
06029,2019-03-23 00:00:00.000,32003,5,10,7,12,32,80,0,938
06029,2019-03-23 00:00:00.000,35001,1,1,0,3,0,11,123,0
06029,2019-03-23 00:00:00.000,35007,1,1,0,4,0,17,0,0
06029,2019-03-23 00:00:00.000,35013,1,1,4,4,0,0,110,46
06029,2019-03-23 00:00:00.000,48109,2,2,0,0,0,19,232,8
06029,2019-03-23 00:00:00.000,48329,1,0,1,2,0,0,0,258
06029,2019-03-23 00:00:00.000,49001,1,1,0,3,0,0,0,76
06029,2019-03-23 00:00:00.000,49035,1,1,0,0,0,2,3,0
06029,2019-03-24 00:00:00.000,04005,1,0,2,2,5,0,0,575
06029,2019-03-24 00:00:00.000,04013,2,1,2,8,2,24,13,0
06029,2019-03-24 00:00:00.000,04017,1,4,1,0,12,0,309,0
06029,2019-03-24 00:00:00.000,06001,1,0,2,0,0,3,298,314
06029,2019-03-24 00:00:00.000,06019,4,5,9,7,0,0,254,27
06029,2019-03-24 00:00:00.000,06029,232,255,396,544,1081,2059,9359,21912
06029,2019-03-24 00:00:00.000,06037,25,47,35,70,127,192,885,1957
06029,2019-03-24 00:00:00.000,06047,2,5,0,0,0,11,0,332
06029,2019-03-24 00:00:00.000,06059,7,6,8,7,31,77,477,603
06029,2019-03-24 00:00:00.000,06061,4,5,4,10,8,3,26,157
06029,2019-03-24 00:00:00.000,06067,4,5,6,14,13,106,62,0
06029,2019-03-24 00:00:00.000,06071,2,0,5,0,16,100,0,0
06029,2019-03-24 00:00:00.000,06073,6,6,11,2,1,97,275,781
06029,2019-03-24 00:00:00.000,06079,8,11,7,32,0,9,411,457
06029,2019-03-24 00:00:00.000,06083,1,0,1,0,0,35,0,0
06029,2019-03-24 00:00:00.000,06085,1,0,3,1,0,0,0,0
06029,2019-03-24 00:00:00.000,06111,1,1,0,4,11,0,0,0
06029,2019-03-24 00:00:00.000,32003,5,4,4,2,59,42,360,0
06029,2019-03-24 00:00:00.000,35007,1,3,3,1,0,19,98,608
06029,2019-03-24 00:00:00.000,35037,1,4,1,12,11,70,0,0
06029,2019-03-24 00:00:00.000,48359,1,8,4,0,0,0,0,0
06029,2019-03-25 00:00:00.000,04013,4,4,9,3,16,37,0,59
06029,2019-03-25 00:00:00.000,06029,345,363,461,608,1493,3070,12751,23895
06029,2019-03-25 00:00:00.000,06037,26,31,31,53,133,110,1495,2015
06029,2019-03-25 00:00:00.000,06059,3,3,2,0,34,74,79,202
06029,2019-03-25 00:00:00.000,06061,3,4,3,5,3,16,0,0
06029,2019-03-25 00:00:00.000,06067,2,6,12,5,17,56,371,315
06029,2019-03-25 00:00:00.000,06073,11,6,6,9,30,78,386,221
06029,2019-03-25 00:00:00.000,06079,6,4,8,12,15,0,0,346
06029,2019-03-25 00:00:00.000,06107,2,3,3,4,6,52,0,204
06029,2019-03-25 00:00:00.000,29055,1,1,1,0,13,13,0,473
06029,2019-03-25 00:00:00.000,40017,1,0,1,7,0,9,0,0
06029,2019-03-25 00:00:00.000,48359,2,3,1,0,0,11,2,36
06029,2019-03-26 00:00:00.000,04013,3,2,2,11,10,1,135,0
06029,2019-03-26 00:00:00.000,06029,347,434,409,579,1150,2153,12273,21175
06029,2019-03-26 00:00:00.000,06031,1,0,1,0,6,0,19,2
06029,2019-03-26 00:00:00.000,06037,20,20,31,24,48,274,1100,1718
06029,2019-03-26 00:00:00.000,06061,3,0,2,6,22,0,0,0
06029,2019-03-26 00:00:00.000,06065,2,4,6,1,26,17,64,8
06029,2019-03-26 00:00:00.000,06067,2,0,0,2,0,0,69,152
06029,2019-03-26 00:00:00.000,06079,5,10,3,3,22,70,118,0
06029,2019-03-26 00:00:00.000,06083,3,2,2,12,1,36,331,149
06029,2019-03-26 00:00:00.000,06099,1,0,1,0,0,0,0,233
06029,2019-03-26 00:00:00.000,06111,4,3,3,5,17,9,0,522
06029,2019-03-26 00:00:00.000,18063,1,1,4,0,0,0,34,0
06029,2019-03-26 00:00:00.000,29055,1,2,0,1,5,0,0,0
06029,2019-03-26 00:00:00.000,39047,2,1,1,1,4,0,0,96
06029,2019-03-27 00:00:00.000,04013,1,2,1,0,0,39,0,148
06029,2019-03-27 00:00:00.000,04017,1,1,1,0,9,26,27,0
06029,2019-03-27 00:00:00.000,06019,1,3,3,14,0,25,0,131
06029,2019-03-27 00:00:00.000,06029,383,459,495,693,1469,3119,13364,29745
06029,2019-03-27 00:00:00.000,06031,2,5,5,6,7,5,247,77
06029,2019-03-27 00:00:00.000,06037,31,38,25,28,146,331,694,1107
06029,2019-03-27 00:00:00.000,06039,1,1,1,10,1,8,0,193
06029,2019-03-27 00:00:00.000,06053,1,4,1,0,0,4,0,322
06029,2019-03-27 00:00:00.000,06059,1,1,0,2,0,0,0,0
06029,2019-03-27 00:00:00.000,06061,3,5,4,5,3,98,13,1025
06029,2019-03-27 00:00:00.000,06077,1,3,2,0,8,0,91,0
06029,2019-03-27 00:00:00.000,06079,3,6,5,7,9,0,364,320
06029,2019-03-27 00:00:00.000,06083,4,4,5,3,25,13,406,0
06029,2019-03-27 00:00:00.000,06111,4,5,3,2,12,83,53,210
06029,2019-03-27 00:00:00.000,18063,1,0,1,4,0,0,222,0
